product_id,prediccion
20097,62.991566507984416
20099,64.81675879602834
20233,37.60267590129228
20361,11.149766349811527
20824,124.95295774936676
20340,190.0499255657196
20372,30.346701107836395
20381,113.13921581371082
20438,101.64691976231553
20443,53.229966611456454
20474,58.48500197734202
20480,34.462256647962796
20602,18.832526168631045
20677,13.846601122809567
20771,5.556143559371899
20589,36.37775327573602
20059,191.36208423664914
20061,188.20216426629227
20080,12.845838869013061
20094,101.56322237268765
20551,8.488914573491273
20159,69.89218299348056
20170,77.19620084649762
20145,85.33574553702941
20155,83.28183484095999
20167,57.29218951496735
20184,35.96431532044649
20187,27.21425691025258
20188,30.960359438532887
20193,34.5952385530293
20198,30.014812648897895
20215,31.09276357327652
20226,15.109678948511663
20230,23.758590620142378
20251,19.390168955570736
20252,16.44630206640517
20269,26.333997406021048
20282,16.224502622999587
20284,15.603154562951593
20291,13.437161965404893
20292,12.273193388862888
20303,25.44536412838683
20324,14.458452702020136
20327,14.751337741151707
20338,10.333588218132311
20383,10.050709486377732
20450,7.743319743659971
20306,40.51289273851019
20348,15.945550416924586
20403,13.67510379215985
20364,23.549344800056453
20527,4.872832441925669
20540,5.688649074878382
20553,8.692863426818256
21093,0.005179073297795304
21105,0.007768609946692957
21246,0.7360512614250183
21262,0.7360512614250183
20783,77.73815047740936
20212,103.37095055883022
20256,78.37163217240877
20290,95.3917869393197
20330,61.15800606025866
20335,53.160489981496625
20401,40.08858896724787
20434,35.71313852951503
20469,33.05492723696182
20879,6.2476814716039195
20343,47.755667382743624
20417,27.505946771263787
20368,42.558512433587175
20571,19.073528776447638
20532,170.75941283213788
20578,82.95512884152238
20351,193.1779726015264
20541,89.73578782213384
20465,136.63130621301724
20497,212.56426675928049
20380,236.22183823520078
20404,154.8618407734334
20629,34.55801093423246
20931,8.372663757368416
21077,2.496221594259552
20353,240.68580837391056
20640,86.29118420297758
20655,85.31370368642516
20470,118.3467897423019
20482,79.89682266698844
20560,73.34827192249794
20579,42.32443758221058
20596,61.018784768648025
20606,33.3013832426141
20713,17.17269096172317
20745,15.046752445459084
20189,153.02234151556746
20244,123.62444125659289
20275,69.3086305131392
20309,37.850419208835476
20342,55.10861644702582
20365,49.894895762965724
20400,40.4027655028788
20406,47.50644978665383
20628,12.583599714640208
20789,5.845682486082276
20894,6.204859143908076
20298,46.34200297801582
20377,31.058919184096116
20914,3.201261654572106
20334,0.6189720332509222
20346,96.41389272803325
20352,104.60784910833992
20433,95.72727814598994
20456,38.452817577907226
20466,45.669773762745024
20572,22.53923244308228
20632,12.473842826045633
20514,34.37741489210463
20743,6.154520993779058
20544,36.9962876257709
20044,94.2941256211979
20047,106.30520905935498
20054,183.46827220740545
20075,162.19357292345953
20464,5.295570471261073
20502,8.04572998997038
20130,96.78034662709396
20143,26.860105896735085
20153,62.89759470011065
20157,75.28820904165464
20176,32.799409421110994
20177,33.704525087399254
20179,52.053888749094796
20181,45.26681679625192
20182,28.675933878122
20200,28.35432567846408
20208,27.30607372003944
20220,25.594588490731052
20225,22.72265147026211
20238,21.903312227300052
20241,17.633198151487843
20268,16.030268146720914
20273,16.4634212885798
20277,12.901642510057545
20295,7.0353466493384245
20301,11.301246646925815
20310,12.843912485727625
20314,25.19128981521491
20329,13.679353493798722
20336,11.150607587139165
20356,17.76416202172481
20385,9.973755059103633
20483,10.896979872358028
20297,44.19419152052696
20344,20.897314945129718
20387,11.194499489730813
20389,34.49668637316137
20495,11.992099214283062
20523,6.129803880527373
20559,7.181728920647974
21244,0.8427194952964783
21248,0.8427194952964783
21259,0.8427194952964783
21263,0.8427194952964783
20622,106.27383879098133
20658,75.29643996327458
20853,57.86982882974373
21034,17.39689321329484
21040,16.430572694833263
21164,4.905013795488439
21176,20.468188869762976
20231,319.07081490760805
20317,217.45719317819308
20624,64.99692787496845
20832,28.58574788937123
20902,79.14902622518245
20997,88.40081023984692
20563,89.50008577875597
20585,80.63422069333427
20612,50.565125271878806
20699,35.91570255855313
20742,8.095469815250777
20751,22.487609853963455
20883,5.825396933544027
20906,4.669005013770206
20956,4.1121645328037415
20985,8.524032147327757
21118,145.16996642193914
21194,24.829145571663936
21207,31.04706868544905
21201,8.162923501283883
20263,119.15258117521849
20267,102.62728319114986
20321,155.30061338482318
20367,54.717893574106014
20386,63.823972349179485
20536,29.06196222408781
20539,31.010990165434848
20599,24.865926757578855
20496,35.82549803491367
20818,7.351212907423778
20481,44.06697525381727
20811,13.218243691273985
20235,121.26634687882105
20255,43.857118497639675
20272,47.11164861132778
20276,69.05709220646256
20296,69.48578093529983
20300,64.33128909948461
20307,49.88048844301938
20316,100.102175756371
20320,48.966340988935066
20354,43.159515197093896
20362,20.109931834941253
20407,23.606863272524464
20411,33.07008591674501
20965,1.9775332331968694
20627,19.400673511339214
20583,120.45246992160176
20654,192.01080823387585
20838,69.48455724187578
20840,61.64043897522169
20849,71.48676227236055
20424,203.6784926374876
20432,205.23961070578775
20484,53.640224019594854
20505,48.70345708078959
21190,4.786153710163742
21200,4.500068265283824
21224,2.4823291387212874
20667,75.59827803336553
20122,283.7760635921226
20315,69.70990733203675
20349,74.89871915136675
20359,60.720758040819874
20410,42.72265820710789
20500,35.66196515366051
20605,26.36682465128464
20639,18.13666439343803
20744,11.671600050315455
20768,6.229217296647866
20901,2.9662097617911676
20453,67.28230928470224
21126,1.3856013980389112
20679,33.351318246688095
20569,35.683755369910884
20945,106.53204561407959
20951,26.591821540041817
21233,0.7759224411729094
21245,0.2595373156782869
21084,41.2077910900116
21027,98.48266553878784
20600,30.695353447534313
20672,69.2386105631183
20701,74.99479008744774
20735,26.824435085373057
20739,58.19987717407276
20749,52.59471177358456
20756,88.71523186759883
20761,49.2892037332322
20810,32.478118236358235
20820,33.904246053996594
20823,33.540888009149114
20949,17.62580564482967
20961,15.504046703182732
20986,11.1880672444713
21014,19.116623796463998
20878,25.1573987836653
20917,49.46969938278198
20709,70.81288778781891
20120,409.0891522759373
20132,223.17758876215532
20337,69.47967728747595
20402,73.49145785126555
20326,422.93144326251536
20697,70.16174016435144
20807,54.63491529493784
20913,19.397115517336392
20777,52.66566079966568
20908,45.6234922938042
20967,31.571063861694505
20637,415.87814464583977
21008,73.63594827637093
20111,628.4477257732005
20382,59.24626104318367
20542,45.02755856639216
20646,25.273356512746698
20463,81.51362214022288
20538,47.091509823681164
20549,32.374727117774896
20570,53.45174622763652
20661,27.737601385880456
20693,27.8801831625084
20708,33.891308746491056
20714,33.920023132061964
20786,4.913955512326571
20922,7.306490926159752
21157,32.2506457567215
20801,50.5179276777175
20862,44.1464998532547
20865,58.65763413587307
20882,48.829801634180185
20885,47.60079525179649
20937,32.553552635901504
20976,19.00284324935644
21028,17.465882178480733
21057,18.119758571854206
21080,11.784540031540592
20957,136.95142234307932
21055,50.601480951483985
20680,106.66032650977948
20696,67.25397578878358
20826,35.84484814332991
20830,17.736929145744853
20809,58.82538399726208
21142,7.7772157192230225
21191,5.74357940328927
21209,6.419948813745268
21226,1.5205674040744699
20517,86.34844911719951
20568,56.42770744635596
20644,40.16206935683698
20676,28.916689936922623
20058,538.9355034710215
20283,53.250034931388406
20488,27.682098516611642
20552,15.60057559120556
20574,18.73855075284355
20758,41.095027322740684
20700,12.641606312875682
20990,3.662727969048028
21001,3.1373669876290173
21037,3.038234624166199
20775,60.78379034996033
20793,75.98678652478213
20831,77.80145510005002
20081,108.84536171477775
20093,83.59493790199562
20101,84.00064478804644
20106,85.20810575843579
20123,66.93197651062258
20125,52.64529830897575
20133,35.1999022087904
20134,55.1568171273856
20139,60.720797278939735
20140,65.98532710983731
20706,5.443924032212564
20802,1.0551115359129735
20870,1.508515341761154
21065,0.5682231713841056
20702,166.13720038622216
20994,14.918973940552142
21049,25.119659613731688
21022,14.51904378541603
21056,17.84506728044853
20419,233.2823342284126
20788,24.680700568514332
20864,20.65319174895281
20892,17.89351225703008
20642,165.48679020016797
20651,127.79425297171463
20982,43.879915833473206
21170,16.34686779975891
21202,11.675471558816804
21218,6.9871210906430345
21192,5.08211753255235
21222,8.890433932482138
